site name,time,grid_outage,solar_energy_produced,total energy consumption,diesel power(kW),battery capacity (Ah),rated voltage（V）,battery charge coefficient,battery discharge coefficient,init SOC,DOD,grid power(kW)
site4,652,False,0.216,2.5370611756867785,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,653,False,0.216,2.5370611756867785,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,654,False,0.216,2.5370611756867785,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,655,False,0.216,2.5370611756867785,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,656,False,0.192,2.557952713902411,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,657,False,0.192,2.557952713902411,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,658,False,0.192,2.557952713902411,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,659,False,0.192,2.557952713902411,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,660,False,0.0,2.519929641553847,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,661,False,0.0,2.519929641553847,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,662,False,0.0,2.519929641553847,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,663,False,0.0,2.519929641553847,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,664,False,0.0,2.3857082878668816,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,665,False,0.0,2.3857082878668816,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,666,False,0.0,2.3857082878668816,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,667,False,0.0,2.3857082878668816,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,668,False,0.0,2.271017690623497,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,669,False,0.0,2.271017690623497,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,670,False,0.0,2.271017690623497,17.6,760,54,0.35,1.2,0.2,0.15,14
site4,671,False,0.0,2.271017690623497,17.6,760,54,0.35,1.2,0.2,0.15,14
site5,0,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,1,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,2,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,3,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,4,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,5,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,6,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,7,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,8,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,9,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,10,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,11,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,12,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,13,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,14,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,15,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,16,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,17,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,18,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,19,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,20,True,0.036,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,21,True,0.036,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,22,True,0.036,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,23,True,0.036,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,24,True,0.138,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,25,True,0.138,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,26,True,0.138,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,27,True,0.138,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,28,True,0.438,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,29,True,0.438,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,30,True,0.438,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,31,True,0.438,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,32,True,1.17,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,33,True,1.17,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,34,True,1.17,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,35,True,1.17,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,36,True,1.968,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,37,True,1.968,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,38,True,1.968,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,39,True,1.968,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,40,True,2.166,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,41,True,2.166,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,42,True,2.166,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,43,True,2.166,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,44,True,1.926,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,45,True,1.926,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,46,True,1.926,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,47,True,1.926,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,48,True,2.25,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,49,True,2.25,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,50,True,2.25,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,51,True,2.25,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,52,True,2.892,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,53,True,2.892,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,54,True,2.892,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,55,True,2.892,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,56,True,2.64,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,57,True,2.64,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,58,True,2.64,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,59,True,2.64,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,60,True,1.242,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,61,True,1.242,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,62,True,1.242,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,63,True,1.242,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,64,True,1.296,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,65,True,1.296,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,66,True,1.296,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,67,True,1.296,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,68,True,1.122,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,69,True,1.122,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,70,True,1.122,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,71,True,1.122,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,72,True,0.774,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,73,True,0.774,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,74,True,0.774,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,75,True,0.774,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,76,True,0.096,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,77,True,0.096,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,78,True,0.096,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,79,True,0.096,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,80,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,81,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,82,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,83,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,84,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,85,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,86,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,87,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,88,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,89,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,90,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,91,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,92,False,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,93,False,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,94,False,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,95,False,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,96,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,97,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,98,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,99,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,100,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,101,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,102,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,103,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,104,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,105,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,106,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,107,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,108,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,109,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,110,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,111,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,112,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,113,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,114,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,115,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,116,False,0.048,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,117,False,0.048,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,118,False,0.048,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,119,False,0.048,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,120,False,0.18,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,121,False,0.18,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,122,False,0.18,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,123,False,0.18,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,124,False,0.402,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,125,False,0.402,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,126,False,0.402,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,127,False,0.402,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,128,True,1.224,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,129,True,1.224,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,130,True,1.224,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,131,True,1.224,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,132,True,1.686,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,133,True,1.686,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,134,True,1.686,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,135,True,1.686,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,136,True,2.04,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,137,True,2.04,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,138,True,2.04,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,139,True,2.04,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,140,True,3.102,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,141,True,3.102,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,142,True,3.102,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,143,True,3.102,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,144,True,2.658,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,145,True,2.658,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,146,True,2.658,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,147,True,2.658,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,148,True,2.16,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,149,True,2.16,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,150,True,2.16,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,151,True,2.16,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,152,True,1.92,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,153,True,1.92,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,154,True,1.92,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,155,True,1.92,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,156,True,1.188,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,157,True,1.188,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,158,True,1.188,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,159,True,1.188,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,160,True,1.194,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,161,True,1.194,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,162,True,1.194,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,163,True,1.194,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,164,True,1.056,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,165,True,1.056,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,166,True,1.056,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,167,True,1.056,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,168,True,0.648,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,169,True,0.648,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,170,True,0.648,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,171,True,0.648,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,172,True,0.162,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,173,True,0.162,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,174,True,0.162,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,175,True,0.162,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,176,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,177,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,178,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,179,True,0.048,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,180,True,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,181,True,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,182,True,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,183,True,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,184,True,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,185,True,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,186,True,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,187,True,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,188,True,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,189,True,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,190,True,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,191,True,0.0,2.092228004975783,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,192,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,193,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,194,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,195,False,0.0,2.1403928668567103,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,196,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,197,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,198,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,199,False,0.0,1.8743795831701948,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,200,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,201,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,202,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,203,False,0.0,1.6111545331032038,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,204,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,205,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,206,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,207,False,0.0,1.4464832358343196,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,208,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,209,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,210,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,211,False,0.0,1.899048012704605,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,212,False,0.072,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,213,False,0.072,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,214,False,0.072,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,215,False,0.072,2.1406150877973302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,216,False,0.174,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,217,False,0.174,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,218,False,0.174,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,219,False,0.174,2.162670853486029,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,220,False,0.42,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,221,False,0.42,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,222,False,0.42,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,223,False,0.42,2.2413920641417002,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,224,False,1.188,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,225,False,1.188,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,226,False,1.188,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,227,False,1.188,2.267863327065629,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,228,False,1.902,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,229,False,1.902,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,230,False,1.902,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,231,False,1.902,2.265831765083852,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,232,True,2.46,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,233,True,2.46,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,234,True,2.46,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,235,True,2.46,2.2309083628318302,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,236,True,2.928,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,237,True,2.928,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,238,True,2.928,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,239,True,2.928,2.189209697204685,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,240,True,3.132,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,241,True,3.132,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,242,True,3.132,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,243,True,3.132,2.2036030005082377,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,244,True,2.286,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,245,True,2.286,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,246,True,2.286,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,247,True,2.286,2.1934329078494677,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,248,True,1.41,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,249,True,1.41,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,250,True,1.41,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,251,True,1.41,2.197861174064837,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,252,True,1.254,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,253,True,1.254,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,254,True,1.254,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,255,True,1.254,2.1985723782281044,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,256,True,1.224,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,257,True,1.224,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,258,True,1.224,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,259,True,1.224,2.1984277612070735,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,260,True,1.05,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,261,True,1.05,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,262,True,1.05,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,263,True,1.05,2.1797309129740916,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,264,False,0.588,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,265,False,0.588,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,266,False,0.588,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,267,False,0.588,2.1683961633250233,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,268,False,0.15,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,269,False,0.15,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,270,False,0.15,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,271,False,0.15,2.163782412981021,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,272,False,0.042,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,273,False,0.042,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,274,False,0.042,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,275,False,0.042,2.242342464799033,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,276,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,277,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,278,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,279,False,0.0,2.2254649226698744,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,280,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,281,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,282,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
site5,283,False,0.0,2.1167573051727855,17.6,380,54,0.35,1.2,0.2,0.15,12
